seller_id,seller_city,seller_state,orders,gmv,on_time_delivery_rate,avg_review_score,cancellation_rate,revenue_growth_rate,performance_score,risk_tier
a416b6a846a11724393025641d4edd5e,sao paulo,SP,162,573410.4,0.875,4.16,0.0276,4.9095,89.41,low_risk
8fbd63429be6d3e5e6d1a709b6464802,santo andre,SP,6,3722.91,1.0,4.63,0.0,-0.6716,89.42,low_risk
2b1a40c1daabc6ca280c4b815c101841,divinopolis,MG,23,204888.32,0.9697,3.63,0.0571,1.4747,89.43,low_risk
747e73c01a4593d4cf60dcf970fd2689,vitoria de santo antao,PE,3,4683.52,1.0,4.33,0.0,-0.3104,89.43,low_risk
4736e9d642ef4257cd7622516931eb51,piracicaba,SP,16,10148.39,1.0,4.19,0.0,-0.1379,89.45,low_risk
5ef131ac72773e5b3f6c0d63cf424657,ribeirao preto,SP,10,1643.98,1.0,3.82,0.0,0.306,89.45,low_risk
83deb69e889cf80f82be1dc6d5f2d486,florianopolis,SC,40,87873.1,0.9524,4.36,0.0,0.039,89.45,low_risk
bd23da7354813347129d751591d1a6e2,sao paulo,SP,89,168155.82,0.954,4.03,0.0111,0.4673,89.45,low_risk
4391ea5c5990502176a1dcda44a2373d,porto alegre,RS,3,7452.9,1.0,4.8,0.0,-0.8684,89.46,low_risk
112453736dbe3889cfb74e1aaa0ba0c1,sao paulo,SP,7,6464.31,1.0,4.07,0.0,0.0108,89.47,low_risk
3d0cd21d41671c46f82cd11176bf7277,joinville,SC,9,4356.66,1.0,4.73,0.0,-0.7813,89.47,low_risk
cc3d14116804f7209f3884f6367f1152,curitiba,PR,27,90908.85,0.9667,4.67,0.0,-0.4387,89.49,low_risk
07bf9669d84d1f11be443a9dd938f698,sao paulo,SP,18,24222.2,1.0,3.25,0.0,6.2961,89.5,low_risk
f4a04f7be452aa3bb31760bf00055dd0,santo andre,SP,18,9323.7,0.9444,4.67,0.0,-0.2583,89.5,low_risk
8a32e327fe2c1b3511609d81aaf9f042,sao paulo,SP,132,123088.56,0.9408,3.78,0.0389,5.0796,89.53,low_risk
8fdca8e349553f99bc738833a62c8802,sao paulo,SP,22,10961.76,0.9655,4.36,0.0,-0.0503,89.53,low_risk
5f0057b677eb963672bf05dfa3f16c34,sao paulo,SP,5,1139.67,1.0,4.2,0.0,-0.1318,89.54,low_risk
ea8482cd71df3c1969d7b9473ff13abc,sao paulo,SP,1146,711389.77,0.8965,3.95,0.0008,3.1174,89.54,low_risk
87d30a6a0cbf89356e49324971ab1d24,sao paulo,SP,17,16449.37,0.9412,4.35,0.0,0.1614,89.55,low_risk
2ff6b7bff164ef05590a52734e1296da,londrina,PR,7,9775.6,1.0,4.71,0.0,-0.7402,89.56,low_risk
900ba814c251a692506d7834c1218441,salto,SP,88,440551.16,0.8605,4.19,0.0,4.4143,89.56,low_risk
5d0363b33554b373851fc1622e4d5f3c,atibaia,SP,94,88029.7,0.9149,4.05,0.0,0.7396,89.59,low_risk
66dc1b1632bd6a3e508510c5b3492107,jau,SP,37,48941.86,0.9756,3.43,0.0,2.1366,89.6,low_risk
08d0949a9a17c027262db1f3c450c26c,cascavel,PR,12,3904.88,1.0,3.54,0.0,0.6734,89.61,low_risk
96493fab2fbb13a14d0c0e8772eef5c3,sao paulo,SP,63,322899.68,0.9375,4.03,0.0,0.5866,89.61,low_risk
b9a03475e6447e631b6799ec8274800f,formosa do oeste,PR,10,8220.4,1.0,4.27,0.0,-0.1999,89.62,low_risk
189ca3538ce9f920cacf0f982cbe223b,sao paulo,SP,4,1445.01,1.0,3.8,0.0,0.3656,89.63,low_risk
77530e9772f57a62c906e1c21538ab82,curitiba,PR,320,1156343.79,0.8845,4.05,0.0026,10.9209,89.63,low_risk
acf974e4d5950ad143a247471b831eb9,caxias do sul,RS,5,2260.86,1.0,4.8,0.0,-0.8312,89.64,low_risk
e49c26c3edfa46d227d5121a6b6e4d37,brejao,PE,35,62786.23,1.0,4.42,0.0278,-0.2644,89.64,low_risk
0ddefe3c7a032b91f4e25b9c3a08fca1,sao bernardo do campo,SP,9,2764.5,1.0,4.5,0.0,-0.4708,89.65,low_risk
ef2fbc2b607d8492bcffe657a4645434,rio de janeiro,RJ,20,2667.38,0.9048,3.91,0.0,1.6347,89.65,low_risk
33ac3e28642ab8bda860a2f693000e78,cotia,SP,34,70569.04,1.0,4.23,0.0,-0.1442,89.66,low_risk
afa6714acee029b2dfdf357e5579cc03,descalvado,SP,16,36035.8,0.8824,4.06,0.0,5.6458,89.66,low_risk
db46ca7bce82b11f7e247539271fc390,rio de janeiro,RJ,16,5749.3,1.0,4.56,0.0,-0.5406,89.66,low_risk
1838dd9b8977065acf51d95e0053ea7a,belo horizonte,MG,64,52986.44,0.9538,4.24,0.0,0.2164,89.67,low_risk
2493dc3f20131696a0ecdb9948051a8d,brasilia,DF,4,1150.14,1.0,4.75,0.0,-0.7657,89.67,low_risk
b32be1695eb7ec5f10f72d9610a12527,caxias do sul,RS,45,298310.2,0.9556,4.09,0.0,0.3819,89.67,low_risk
1f867308a0ce13133a4e639ff4de0c02,curitiba,PR,7,5424.6,1.0,4.54,0.0,-0.5125,89.68,low_risk
41ab63a91b8b264e8c8780368bf1dd5b,belo horizonte,MG,12,20119.54,1.0,4.23,0.0,-0.1408,89.68,low_risk
d2374cbcbb3ca4ab1086534108cc3ab7,ibitinga,SP,524,585538.2,0.9468,3.64,0.0016,17.5823,89.68,low_risk
12b9676b00f60f3b700e83af21824c0e,montenegro,RS,135,546168.42,0.985,4.51,0.0074,-0.3251,89.69,low_risk
1d8dbc4f32378d715c717c1c1fc57bae,arapongas,PR,92,214736.8,0.9072,3.9,0.0,3.5479,89.69,low_risk
3be634553519fb6536a03e1358e9fdc7,sao paulo,SP,83,101173.1,0.9158,3.92,0.0,0.9087,89.7,low_risk
81ed90f07c0bacb7594940ba2ef676aa,divinopolis,MG,2,514.92,1.0,4.5,0.0,-0.461,89.7,low_risk
6b9b80d53ba3676eafe60268a810b5a1,belo horizonte,SP,10,6333.96,1.0,3.9,0.0,0.261,89.71,low_risk
25e6ffe976bd75618accfe16cefcbd0d,sao paulo,SP,108,254540.15,0.9478,4.38,0.0085,0.1391,89.72,low_risk
4ebdc7e6cd6102a022dadc49156d4ea8,sao paulo,SP,29,23362.2,0.9688,3.79,0.0,0.6447,89.72,low_risk
ff4ea69c2a729e83e63c7579e4ef8170,guarulhos,SP,9,35943.1,1.0,4.5,0.1111,-0.0103,89.73,low_risk
52ac6f920b7280e4c6d30dd94de6259b,pinhais,PR,6,31919.45,1.0,3.29,0.0,1.1037,89.74,low_risk
5dc203c7b84a0e71e878a179de05fb9a,pompeia,SP,5,2200.2,1.0,4.0,0.0,0.1484,89.74,low_risk
89a51f50b8095ea78d5768f34c13a76f,brasilia,DF,10,3417.04,1.0,4.73,0.0,-0.7274,89.74,low_risk
0dd184061fb0eaa7ca37932c68ab91c5,guarulhos,SP,161,213897.78,0.9016,3.95,0.0,2.0603,89.76,low_risk
817f85dbb65aa3e70831d90fe75cdf89,tiete,SP,11,7135.56,1.0,4.55,0.0,-0.5072,89.76,low_risk
ba5daa4041e1f15cdf34b76e3e18a450,sao paulo,SP,15,6715.45,1.0,4.27,0.0,-0.1717,89.76,low_risk
5656537e588803a555b8eb41f07a944b,brasilia,DF,174,194530.32,0.9243,3.8,0.0,30.4754,89.77,low_risk
2d2c62bef4c8ba0dd74e0e228e808539,ribeirao preto,SP,16,33843.84,0.875,4.13,0.0,2.6227,89.78,low_risk
5566627eab3fe93fd6ee08798226101a,sao jose dos pinhais,PR,5,751.24,1.0,4.4,0.0,-0.32,89.8,low_risk
c3fe93ba3085f92855c97e57f38c8c05,curitiba,PR,7,2153.82,1.0,5.0,0.1429,-0.4676,89.8,low_risk
2a7c6c0b0d5efde2bf75ec1e1cec2d41,maringa,PR,3,384.08,1.0,3.33,0.0,0.9686,89.82,low_risk
6b536a23086fba0d58c08d68814397f6,niteroi,RJ,19,19503.76,0.9091,3.91,0.0,7.4076,89.82,low_risk
b0f2a6122a90a93eb03e68653dd960e3,curitiba,PR,6,7033.12,1.0,4.86,0.0,-0.8678,89.82,low_risk
3f3486b61f45078d4f31ee5e43d8c5bb,sao paulo,SP,40,42539.13,0.8462,4.33,0.0,8.5924,89.83,low_risk
55029529919c0123526150bd26ca8f20,contagem,MG,7,1766.49,1.0,4.71,0.0,-0.6854,89.83,low_risk
a080fc8a850289b27500f6b49cca2553,sao paulo,SP,4,1306.71,1.0,4.75,0.0,-0.7307,89.85,low_risk
ef506c96320abeedfb894c34db06f478,sao paulo,SP,324,299368.6,0.9127,3.9,0.0029,1.0573,89.85,low_risk
3fac58ce0ad699020c7944d53c41329c,sao paulo,SP,10,5711.88,0.8125,4.56,0.0,16.2167,89.86,low_risk
8cc6a0e5738e61a87b03c78b2ba9db4b,andradas,MG,24,41514.66,0.9167,4.15,0.0,0.6612,89.87,low_risk
df0f42bc4c2142eacf0eaf2cffd0cfbb,itajai,SC,14,13625.15,1.0,4.06,0.0,0.1029,89.87,low_risk
0af977692321d895349eded183341d28,santos,SP,2,554.44,1.0,4.5,0.0,-0.4234,89.88,low_risk
e83e93b71371817b11d78a63ff156aee,barueri,SP,2,746.76,1.0,4.67,0.0,-0.6282,89.88,low_risk
f457c46070d02cadd8a68551231220dd,maringa,PR,199,159650.54,0.9348,3.79,0.0128,4.9638,89.88,low_risk
16090f2ca825584b5a147ab24aa30c86,atibaia,SP,402,623462.2,0.8916,4.04,0.0,56.2069,89.9,low_risk
8b321bb669392f5163d04c59e235e066,sao paulo,SP,943,348612.55,0.8975,4.0,0.0,1.7711,89.9,low_risk
1c56ffe0e9dea2657fc6e95b53f40b13,sao carlos,SP,3,534.78,1.0,4.33,0.0,-0.2124,89.92,low_risk
36a968b544695394e4e9d7572688598f,santos,SP,154,197690.79,0.9551,3.64,0.0062,21.341,89.92,low_risk
4c8545742faaf58fafd5fd14d25d75cf,fernandopolis,SP,4,9648.93,1.0,4.5,0.0,-0.4136,89.93,low_risk
520b493b57809f446cb0a233bb3e25c7,santos,SP,63,47628.7,0.9726,4.38,0.0,-0.0505,89.93,low_risk
bf0045791395e66460eb04749c68672a,sao paulo,SP,2,310.5,1.0,4.0,0.0,0.1888,89.94,low_risk
f1fd5ab1181f827ffad998c1a5de7d74,curitiba,PR,15,70901.64,1.0,4.67,0.0,-0.6168,89.94,low_risk
2a5b78b41cd05baeac8df54c6606b92c,formiga,MG,49,281859.62,0.9821,4.08,0.0,0.2368,89.95,low_risk
822166ed1e47908f7cfb49946d03c726,tres rios,RJ,69,77503.3,0.9907,3.94,0.0,0.3357,89.95,low_risk
b83cedfb587e7911540e3f576d6917ce,sao paulo,SP,24,28256.25,0.92,4.24,0.0,0.5415,89.95,low_risk
954e95f20808d7e5d11f0de292d078e0,joao monlevade,MG,3,555.92,1.0,4.75,0.0,-0.708,89.96,low_risk
9ed65337433adfbedefd23dd76eaa494,sao paulo,SP,6,6718.25,1.0,4.83,0.0,-0.8032,89.96,low_risk
b26741d31a563d769b4af0465ab20c56,florianopolis,SC,2,1390.06,1.0,4.0,0.0,0.1958,89.98,low_risk
4b39558c138930b9e5489c93b6df5fe3,aracaju,SE,4,2458.2,1.0,4.6,0.0,-0.5227,89.99,low_risk
57fe6232e67823593374a2281d7a8af8,capivari,SP,8,1420.2,1.0,4.75,0.0,-0.7012,89.99,low_risk
c72de06d72748d1a0dfb2125be43ba63,guanambi,BA,21,74932.72,1.0,4.45,0.0,-0.3416,89.99,low_risk
2aafae69bf4c41fbd94053d9413e87ee,porto alegre,RS,2,247.74,1.0,4.5,0.0,-0.3984,90.01,low_risk
10ff823eda2b032e2c93d17a7d294736,pederneiras,SP,9,11676.24,1.0,3.89,0.1111,0.7799,90.02,low_risk
20a8b0dc55da94fe74d112082427c84f,itu,SP,7,1062.76,0.8571,4.29,0.0,2.0691,90.02,low_risk
b6e1504972665f739dec4facb9943775,piracicaba,SP,14,13682.96,0.9286,4.36,0.0,0.3426,90.02,low_risk
dfc5fb7259bb2b599ca565e6e9448f0f,sao bernardo do campo,SP,33,88997.74,0.9412,4.12,0.0,0.5306,90.02,low_risk
7681ef142fd2c19048da7430856b5588,guarulhos,SP,59,244005.51,0.8816,4.13,0.0,4.8563,90.04,low_risk
7e3f87d16fb353f408d467e74fbd8014,sao paulo,SP,92,86711.8,0.8817,4.13,0.0,16.101,90.05,low_risk
4c18691b6037662be2df78a765d98ab5,sao paulo,SP,63,30215.57,0.9254,3.84,0.0,33.0837,90.06,low_risk
ac3508719a1d8f5b7614b798f70af136,canoas,RS,103,252675.68,0.9703,4.57,0.0,-0.2348,90.06,low_risk
4869f7a5dfa277a7dca6462dcf3b52b2,guariba,SP,1132,4243891.9,0.8841,4.12,0.0009,8.4088,90.07,low_risk
d673a59aac7a70d8b01e6902bf090a11,ibitinga,SP,79,60495.16,0.9048,3.98,0.0,8.0526,90.07,low_risk
f27e33c6d29b5138fa9967bcd445b6d5,sao paulo,SP,93,146751.5,0.898,4.09,0.0,0.9239,90.08,low_risk
1f50f920176fa81dab994f9023523100,sao jose do rio preto,SP,1404,2415784.66,0.9055,3.98,0.0005,4.5984,90.09,low_risk
86ff3eaef0267069cc891a2ed9d10a17,palhoca,SC,7,2201.44,1.0,4.71,0.0,-0.6341,90.09,low_risk
8e6cc767478edae941d9bd9eb778d77a,araguari,MG,106,127615.74,0.9259,3.9,0.0175,1.4749,90.09,low_risk
d06d019f72a04e5497a0b64190af170c,cotia,SP,17,13207.2,0.9412,4.53,0.0,0.0526,90.09,low_risk
5b67882648febfb6e1225e6ad7164f6b,umuarama,PR,27,96621.46,0.9667,4.03,0.0,0.4511,90.1,low_risk
07e8e8fc5222bb358e6f259da3197074,sao paulo,SP,2,149.72,1.0,4.0,0.0,0.2227,90.11,low_risk
a2fa0bdc798ee84cdb08281337cf4fb6,florianopolis,SC,10,4277.14,1.0,4.23,0.0,-0.0524,90.12,low_risk
b2c97074649f92197d9387d9033dda5f,botucatu,SP,10,4820.4,0.9091,4.64,0.0,0.1882,90.14,low_risk
b561927807645834b59ef0d16ba55a24,sao paulo,SP,85,46456.24,0.8526,4.34,0.0,1.2295,90.14,low_risk
f3b80352b986ab4d1057a4b724be19d0,brasilia,DF,87,215776.41,1.0,4.13,0.0,0.0715,90.14,low_risk
751bdc4d83a466c7206cd42e8f426b03,ribeirao pires,SP,54,107852.36,0.9853,3.55,0.0282,5.0884,90.15,low_risk
e5a38146df062edaf55c38afa99e42dc,sao paulo,SP,121,345091.8,0.9113,3.95,0.0,1.8186,90.15,low_risk
4e17c65a516f69d023a2ae78b84f28d6,suzano,SP,61,140716.8,0.8919,4.08,0.0,5.0834,90.16,low_risk
5f2684dab12e59f83bef73ae57724e45,sao paulo,SP,68,192338.14,0.9452,3.77,0.0135,1.7131,90.16,low_risk
7aa538dd6e114e503a2e6154ea352253,catanduva,SP,5,3355.8,1.0,4.4,0.0,-0.2483,90.16,low_risk
8603f0038fe0e52fedd3382d266723de,garopaba,SC,10,17070.72,1.0,4.4,0.0,-0.2467,90.17,low_risk
dfa0c4c6229ab200a4a1336b4d7128ff,florianopolis,SC,77,26176.84,0.9651,4.01,0.0,0.5033,90.18,low_risk
ea67327e24487bdfac5fbfa37ea124df,ibitinga,SP,32,43081.68,0.9706,3.56,0.0,1.9841,90.18,low_risk
8fb791022c1fc8909664f48ab7dc636d,sao paulo,SP,5,8483.35,1.0,4.2,0.0,0.0,90.2,low_risk
cce6ab8d1682639fe45ab70234f1665f,curitiba,SP,63,29521.12,0.9531,4.44,0.0152,0.1529,90.22,low_risk
ea00f977a203ff88adf7057cb7806998,santos,SP,19,1146.8,0.8889,4.11,0.0,1.2152,90.22,low_risk
8648b1e89e9b349e32d3741b30ec737e,jacarei,SP,95,107352.6,0.9,4.04,0.0,6.7722,90.24,low_risk
8e8a7ce9f2f970dc00e2acf6f6e199f6,sao goncalo,RJ,65,102848.2,0.9063,4.0,0.0,8.0271,90.25,low_risk
f181738b150df1f37cb0bd72e705b193,carapicuiba,SP,36,79593.0,0.8919,4.49,0.0,0.527,90.25,low_risk
1354d51653f645349064725ed204e85e,sao paulo,SP,18,32336.64,0.95,3.71,0.0,1.4742,90.26,low_risk
f67efa3f0b6761102a7f8c6b7b571f5d,curitiba,PR,31,66331.87,1.0,4.44,0.0,-0.2751,90.26,low_risk
0adac9fbd9a2b63cccaac4f8756c1ca8,louveira,SP,110,350744.18,0.9478,3.89,0.0493,5.4954,90.27,low_risk
ffdd9f82b9a447f6f8d4b91554cc7dd3,curitiba,PR,18,31115.26,1.0,4.25,0.0,-0.0448,90.28,low_risk
9fc70243fb26800cba56e8f014797004,belo horizonte,MG,6,3427.8,1.0,4.57,0.0,-0.423,90.31,low_risk
e439f7176d763f92de325271111b2fd5,joinville,SC,7,4752.06,1.0,5.0,0.1429,-0.3665,90.31,low_risk
ffa6adafb71b807dc13159e26431354c,londrina,PR,18,16034.9,1.0,3.78,0.0,0.5283,90.32,low_risk
6bb0724edf0b62fb91ac404873a97241,cotia,SP,17,44165.2,0.8333,4.5,0.0,1.5419,90.33,low_risk
fec6275253471ace26d209bbaa64cd0f,nova friburgo,RJ,9,15978.35,1.0,4.6,0.0,-0.4543,90.33,low_risk
232a6014e7b10cba61c6c2b2ea6bb4b0,cafelandia,SP,33,66732.51,0.9429,4.09,0.0,0.6171,90.34,low_risk
b67d6c666e8dce1d078c882825e12704,sao paulo,SP,7,914.06,1.0,4.88,0.0,-0.7881,90.34,low_risk
d101c6da914ae3d53f7bee42283f2fe2,sao paulo,SP,13,3115.1,0.9375,4.0,0.0,0.7685,90.34,low_risk
82cb9f452fe8334df74b22d37824b431,caxias do sul,RS,14,5776.3,1.0,4.72,0.0,-0.5944,90.35,low_risk
c9c7905cffc4ef9ff9f113554423e671,itapecerica da serra,SP,127,191500.65,0.8849,4.16,0.0,6.1063,90.36,low_risk
c35672b10ad50968f567ea3f4b91e877,mesquita,RJ,18,13638.15,0.9545,4.45,0.0,0.0975,90.37,low_risk
fac35d150712afb921ec59ac5f39bb11,bonfinopolis de minas,MG,5,3202.56,1.0,4.17,0.0,0.0715,90.38,low_risk
056b4ada5bbc2c50cc7842547dda6b51,queimados,RJ,65,122754.69,0.8923,4.12,0.0,1.3205,90.41,low_risk
36f98ad67cc981f50ce8aed093d5783c,toledo,PR,2,317.24,1.0,4.0,0.0,0.281,90.41,low_risk
db1f0f7c7e5e87f40b62226f020bb297,pinhais,PR,3,247.46,1.0,4.67,0.0,-0.5205,90.42,low_risk
0df3984f9dfb3d49ac6366acbd3bbb85,betim,MG,87,184323.36,0.9886,4.3,0.0112,0.0611,90.43,low_risk
b499c00f28f4b7069ff6550af8c1348a,limeira,SP,152,206481.28,0.8901,4.14,0.0,26.9885,90.44,low_risk
c33847515fa6305ce6feb1e818569f13,brusque,SC,114,79577.04,0.9531,3.72,0.0,5.9407,90.44,low_risk
c79151301b9d90985d1fa52879213105,maringa,PR,4,1359.33,1.0,4.38,0.125,0.3354,90.46,low_risk
3d290fe363c60a77498c1126fd3fb8d3,itapevi,SP,3,702.12,1.0,4.33,0.0,-0.1027,90.47,low_risk
834f3294fba9f932f56edc879193f925,araraquara,SP,66,530489.04,0.9394,4.55,0.0,0.1197,90.47,low_risk
e2a1ac9bf33e5549a2a4f834e70df2f8,sao paulo,SP,5,45601.68,1.0,4.8,0.0,-0.6661,90.47,low_risk
4c60877808f4318ef1107fbeb8f89afa,atibaia,SP,2,301.26,1.0,4.0,0.0,0.2962,90.48,low_risk
0be8ff43f22e456b4e0371b2245e4d01,sao paulo,SP,161,230154.4,0.9371,3.89,0.0167,2.866,90.49,low_risk
3c010235b7345c92f125d14ee232a76b,mandirituba,PR,15,8010.64,1.0,4.67,0.0,-0.5032,90.5,low_risk
939e6227d6964a11a70aa91243e418f2,conselheiro lafaiete,MG,4,488.25,1.0,4.25,0.0,0.0,90.5,low_risk
9baf5cb77970f539089d09a38bcec5c3,indaiatuba,SP,32,120121.2,1.0,4.33,0.0,-0.0932,90.51,low_risk
1eade46fba20122dc4aefb379f8c636b,sao paulo,SP,58,70105.65,0.8667,4.31,0.0,14.0457,90.53,low_risk
8a8835a43bda99fd37310ad76c457510,sao caetano do sul,SP,2,517.08,1.0,4.33,0.0,-0.0889,90.54,low_risk
75a4764c108403a7a0575140cb22287c,caxias do sul,RS,5,2781.15,1.0,4.78,0.0,-0.6257,90.55,low_risk
a35ef466c6fd6d052f5d241240d3c5e2,novo hamburgo,RS,3,1299.1,1.0,4.67,0.0,-0.4949,90.55,low_risk
d558ebe531605a1285ab2b1bc3256dfb,divinopolis,MG,3,2346.69,1.0,4.67,0.0,-0.4934,90.55,low_risk
6cd68b3ed6d59aaa9fece558ad360c0a,belo horizonte,MG,149,219495.36,0.9809,4.45,0.0,-0.0757,90.56,low_risk
92eb0f42c21942b6552362b9b114707d,sao paulo,SP,341,195375.39,0.9246,3.93,0.0,1.6617,90.56,low_risk
c8c1bea22194a4eefa2dc9a9fa89f536,porto belo,SC,7,3117.46,1.0,5.0,0.0,-0.888,90.56,low_risk
efff9341f3f8f5237b44ff67ed36a7bf,vitoria,ES,5,1945.3,1.0,4.4,0.0,-0.1681,90.56,low_risk
4324dd16853115efb0fd9d0d131ba6f4,sao jose do rio pardo,SP,12,8276.82,0.9444,4.28,0.0,0.4229,90.57,low_risk
08d2d642cf72b622b14dde1d2f5eb2f5,marilia,SP,17,9882.08,0.85,4.43,0.0,6.9603,90.58,low_risk
d3674f271c91f824f82d24d92011f669,brasilia,DF,20,23120.02,0.9,4.1,0.0,2.4384,90.6,low_risk
c826c40d7b19f62a09e2d7c5e7295ee2,guarulhos,SP,354,665823.86,0.9096,4.04,0.0,9.6105,90.62,low_risk
e9511df20ccd82658a30c37b7fb343af,bauru,SP,22,25407.9,1.0,4.47,0.0,-0.2395,90.62,low_risk
f4aba7c0bca51484c30ab7bdc34bcdd1,sao paulo,SP,110,36460.0,0.9304,3.9,0.0,1.5521,90.62,low_risk
4c498c7345e89aebad651544829beca0,carapicuiba,SP,48,48507.84,0.8723,4.29,0.0,1.0291,90.63,low_risk
20a7efa9721046319bdde5d60b6b5365,laguna,SP,3,1193.18,1.0,5.0,0.0,-0.8703,90.65,low_risk
659e8466eb3ff1b0e8740d74fb7bbedd,eunapolis,BA,11,15040.0,1.0,4.5,0.0,-0.2691,90.65,low_risk
918717417d88a9f9ae9735567e6c7682,sao paulo,SP,4,1167.66,1.0,5.0,0.0,-0.8697,90.65,low_risk
ce248b21cb2adc36282ede306b7660e5,jaragua do sul,SC,65,242157.3,0.8923,4.21,0.0152,5.6912,90.65,low_risk
e24fc9fcd865784fb25705606fe3dfe7,braganca paulista,SP,52,223467.36,0.9273,4.2,0.0,0.6755,90.67,low_risk
609e1a9a6c2539919b8205cf7c4e6ff0,brusque,SC,87,74259.36,0.9769,3.6,0.0,8.8596,90.68,low_risk
fe49ee029e61e789a1f3a5525f57ba8d,osasco,SP,17,13762.2,0.9375,4.06,0.0588,16.4195,90.68,low_risk
7ade73f1b9b4e965f9009a4c3a7e2c15,bauru,SP,27,11690.85,1.0,4.78,0.0,-0.5979,90.69,low_risk
6d66611d7c44cc30ce351abc49a68421,sao paulo,SP,166,303378.66,0.931,3.91,0.0,1.0629,90.7,low_risk
59417c56835dd8e2e72f91f809cd4092,limeira,SP,18,301262.16,1.0,4.28,0.0,0.0052,90.71,low_risk
6806dad1da97bfb5a9038eac6881f706,guaratuba,PR,10,10699.56,0.9286,3.93,0.0,1.401,90.72,low_risk
bf00385a5f7fc1ef39a13c2e9ee50a5f,sao paulo,SP,29,2426.06,1.0,4.31,0.0,-0.0272,90.72,low_risk
bd4431c1a8dfa744b59e1e2a8bc99b9e,rio de janeiro,RJ,7,3040.77,1.0,4.57,0.0,-0.3355,90.74,low_risk
c8417879a15366a17c30af34c798c332,sao paulo,SP,26,18043.52,0.9143,4.03,0.0,5.5589,90.75,low_risk
fadb07c842a2aef5d5a676b85f220e71,sao jose do rio preto,SP,7,1711.11,1.0,4.71,0.0,-0.5014,90.75,low_risk
d51e0a403fe2e689ece6c73359d96e12,pompeia,SP,19,93093.22,0.92,4.23,0.0,0.7179,90.77,low_risk
14d7985702e72162bbf13b6beb74ab2b,santo andre,SP,37,66615.0,0.8684,4.34,0.0,1.5419,90.78,low_risk
48985c61529077fa4f1e38bcff0f2ed3,porto alegre,RS,7,6164.22,1.0,4.43,0.0,-0.1602,90.78,low_risk
ad420dd0c4f92f8af951ac24b86d0cf5,fronteira,MG,42,73039.2,0.9348,4.16,0.0,0.686,90.78,low_risk
c7c7b2682c648339a0e9846bb1023a39,braganca paulista,SP,2,399.36,1.0,4.67,0.0,-0.4466,90.79,low_risk
1bb3812d5f0747a3ab7348f199001a10,sao paulo,SP,9,6297.42,1.0,4.89,0.0,-0.7077,90.8,low_risk
734def04b237117a09321dd6d8f3f2a2,araras,SP,2,2562.46,1.0,5.0,0.0,-0.8404,90.8,low_risk
8b655f0855926bcb49f5835d38dfddf6,osasco,SP,5,3488.43,0.8,4.8,0.0,2.7579,90.8,low_risk
9bcdfa7b615b3abb9461d9e3ad9886ae,blumenau,SC,14,22714.11,0.95,4.6,0.0,0.0412,90.81,low_risk
a478c7961d6a992065b24e63b366f90b,blumenau,SC,8,7257.8,1.0,4.89,0.0,-0.7054,90.81,low_risk
01ed254b9ff8407dfb9d99ba1e17d923,mogi das cruzes,SP,5,6134.84,1.0,5.0,0.0,-0.8364,90.82,low_risk
38e679b9e0064cd94c6f035707344dae,londrina,PR,28,44181.0,0.9643,3.93,0.0667,3.3199,90.82,low_risk
f84fa566034f5e8e880a07ec624c56af,indaiatuba,SP,91,56940.3,0.88,4.27,0.0,1.8346,90.82,low_risk
b39d7fe263ef469605dbb32608aee0af,ibitinga,SP,44,62557.7,0.9583,3.75,0.0,5.3665,90.83,low_risk
024b564ae893ce8e9bfa02c10a401ece,sao paulo,SP,2,1836.8,1.0,4.75,0.0,-0.531,90.84,low_risk
4200ddf1967c5e41e48db62bc6d4b5ac,sao bernardo do campo,SP,22,11004.57,0.9762,4.24,0.0,0.2699,90.84,low_risk
768a86e36ad6aae3d03ee3c6433d61df,sao paulo,SP,17,2303.1,0.8235,4.65,0.0,6.2216,90.84,low_risk
8d79c8a04e42d722a75097ce5cbcf2ef,caucaia,CE,27,38886.76,0.8519,4.46,0.0,1.2011,90.84,low_risk
a00824eb9093d40e589b940ec45c4eb0,bofete,SP,3,19558.92,1.0,4.67,0.0,-0.436,90.84,low_risk
ececbfcff9804a2d6b40f589df8eef2b,franca,SP,98,129915.9,0.9029,4.12,0.0,8.8247,90.84,low_risk
75745ef7bc7d4f3ea3380f6f5303f514,brasilia,DF,3,554.64,1.0,5.0,0.0,-0.8302,90.85,low_risk
78c99c6dff4eeae5be99bf635ed21e3f,marilia,SP,31,18870.39,0.8718,4.33,0.0,2.9216,90.85,low_risk
6f229cc508fc6915ed5c499efd93baa4,rio de janeiro,RJ,13,17932.08,0.8571,4.43,0.0,5.7447,90.86,low_risk
a1474fd46fd3430168f7ec202da39408,pinhais,SP,12,20481.12,0.8571,4.43,0.0,6.9333,90.86,low_risk
fe26f3ecb51a15e6d8335cd92da42562,sao paulo,SP,7,8914.65,0.8571,4.43,0.0,1.8662,90.86,low_risk
1c68394e931a64f90ea236c5ea590300,sarandi,PR,142,332749.92,0.9649,3.94,0.0,0.7265,90.87,low_risk
74a9b9bddf14ece02beb81f52c41a88d,sao paulo,SP,2,234.12,1.0,3.5,0.0,0.9741,90.87,low_risk
90b57083da5d803237da74daec6dcb2b,curitiba,PR,2,482.42,1.0,5.0,0.0,-0.8238,90.88,low_risk
